央视频道,#genre#
咪咕体育4K,http://api3.52tb.xyz/info?id=164&token=20221127jxwhhemby
欢笑剧场4K,rtsp://115.153.212.72/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
欢笑剧场4K,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
欢笑剧场4K,rtsp://115.153.230.145/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
欢笑剧场4K,rtsp://115.153.233.154/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
欢笑剧场4K,rtsp://115.153.240.228:554/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
欢笑剧场4K,rtsp://115.153.245.70/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
欢笑剧场4K,rtsp://115.153.247.80/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
欢笑剧场4K,rtsp://115.153.254.81/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
苏州4K频道,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州4K频道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?zjiangsd
CCTV16 4K,http://sh.lnott.top:880/gw777.m3u8
Loupe4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
CCTV4K,rtsp://115.153.212.72/PLTV/88888888/224/3221227073/106537394.smil
CCTV4K,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227073/106537394.smil
CCTV4K,rtsp://115.153.230.145/PLTV/88888888/224/3221227073/106537394.smil
CCTV4K,rtsp://115.153.233.154/PLTV/88888888/224/3221227073/106537394.smil
CCTV4K,rtsp://115.153.240.228:554/PLTV/88888888/224/3221227073/106537394.smil
CCTV4K,rtsp://115.153.245.70/PLTV/88888888/224/3221227073/106537394.smil
CCTV4K,rtsp://115.153.247.80/PLTV/88888888/224/3221227073/106537394.smil
CCTV4K,rtsp://115.153.254.81/PLTV/88888888/224/3221227073/106537394.smil
4K电影,rtmp://liveshowbak2.kan0512.com/norecord/csztv4k_4k
4KUHD,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010006/1.m3u8$!
4KUHD,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000011651/1.m3u8$!
CCTV4K,http://159.75.85.63:5679/cctv4k.php
CCTV4K,http://mtw.so/5VbDUV
CCTV8K,http://mtw.so/62HqYI
CCTV8k,http://27.222.3.214/liveali-tp4k.cctv.cn/live/8K120M/playlist.m3u8
CCTV4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
咪咕体育4K,http://php.jdshipin.com:8880/itv6.php?cid=FifastbLive&id=3000000010000005180
欢笑剧场4K,http://php.jdshipin.com:8880/itv6s.php?cid=bestzb&id=5000000007000010001
苏州4K频道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
CCTV4K,http://php.jdshipin.com:8880/cqyx.php?id=CCTV4K
CCTV16 4K,http://php.jdshipin.com:8880/itv6s.php?cid=bestzb&id=5000000008000023254
北京纪实8K,http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8
北京纪实8K,http://49.7.69.235/downflv.brtvcloud.com/8klive/8kliveok.m3u8
北京纪实8K,https://epg.pw/stream/544cc09b12f4a7e88dcf6d03ac6f42925ce17749273bdc3f324897c1593df622.m3u8
北京纪实科技8K,https://epg.pw/stream/f48875235ce63399ced8a8f27167ceea2fda31675f2b15a967a49f1ec6bba9f7.m3u8
绚影4K,http://183.222.206.14:8096/udp/239.93.42.33:5140
CCTV4K超高清,http://27.222.3.214/liveali-tp4K.cctv.cn/live/4K10M.stream/playlist.m3u8
Bloomberg_Asia,https://epg.pw/stream/d2edf469b9079064a283f4b0811cbf6f2597ebbb3d08dcf77036a4b5a791b7cf.m3u8
4K60PSDR-H264-AAC测试,http://159.75.85.63:5680/d/ad/h264/playad.m3u8
欢笑剧场4K,https://itv.lat/tv/live.php?&line=1&id=hxjc4k
欢笑剧场4K,http://qingcheng.pro:7890/udp/238.125.5.122:5140?$新疆电信组播
北京4K超清,http://ikuai.zlsip.top:4022/rtp/239.3.1.249:8001$北京联通备线1
广东4k超清,http://14.121.146.11:554/udp/239.77.1.237:5146?$广东电信备线1
苏州4K,http://liveshowbak2.kan0512.com/norecord/csztv4k_4k.m3u8

4K测试,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000459/1.m3u8
BesTV4K,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000202/1.m3u8
CCTV16奥林匹克4K（5.1环绕声）[3840*2160],http://ipv4.sunjianwu.fun:8800/rtp/239.49.0.109:8000
CCTV8K超高清[3840*2160],https://tv.cry33.com/ys4k.php?id=8k





CCTV1综合,http://111.229.128.166:7110/live/bst.php?id=CCTV1综合
CCTV2财经,http://111.229.128.166:7110/live/bst.php?id=CCTV2财经
CCTV3综艺,http://111.229.128.166:7110/live/bst.php?id=CCTV3综艺
CCTV4中文国际,http://111.229.128.166:7110/live/bst.php?id=CCTV4中文国际
CCTV5体育,http://111.229.128.166:7110/live/bst.php?id=CCTV5体育
CCTV5+体育赛事,http://111.229.128.166:7110/live/bst.php?id=CCTV5%2B%E4%BD%93%E8%82%B2%E8%B5%9B%E4%BA%8B
CCTV6电影,http://111.229.128.166:7110/live/bst.php?id=CCTV6电影
CCTV7国防军事,http://111.229.128.166:7110/live/bst.php?id=CCTV7国防军事
CCTV8电视剧,http://111.229.128.166:7110/live/bst.php?id=CCTV8电视剧
CCTV9纪录,http://111.229.128.166:7110/live/bst.php?id=CCTV9纪录
CCTV10科教,http://111.229.128.166:7110/live/bst.php?id=CCTV10科教
CCTV11戏曲,http://111.229.128.166:7110/live/bst.php?id=CCTV11戏曲
CCTV12社会与法,http://111.229.128.166:7110/live/bst.php?id=CCTV12社会与法
CCTV13新闻,http://111.229.128.166:7110/live/bst.php?id=CCTV13新闻
CCTV14少儿,http://111.229.128.166:7110/live/bst.php?id=CCTV14少儿
CCTV15音乐,http://111.229.128.166:7110/live/bst.php?id=CCTV15音乐
CCTV16奥林匹克,http://111.229.128.166:7110/live/bst.php?id=CCTV16奥林匹克
CCTV17农业农村,http://111.229.128.166:7110/live/bst.php?id=CCTV17农业农村
CCTV16 4K,http://111.229.128.166:7110/live/bst.php?id=CCTV16+4K
CCTV4K,http://111.229.128.166:7110/live/bst.php?id=CCTV4K





